thread_id,parent_thread_id,depth,agent_path,nickname,task_group,spawned_at,last_event_at,wall_span_seconds,turn_count,completed_turns,aborted_turns,incomplete_turns,active_seconds,models_and_responses,input_tokens,cached_input_tokens,cache_write_input_tokens,output_tokens,reasoning_output_tokens,total_tokens,api_cost_equivalent_usd,log_bytes,log_lines
01a075cb-3229-7c91-a24a-b839eadedaed,01a07449-de77-7ae0-ac4a-8f5330c43121,1,/root/common_seam_review_v3,Einstein,common-foundation,2026-09-06T08:17:26.217000Z,2026-09-06T08:27:42.328000Z,616.111,2,2,0,0,565.147,gpt-5.6-sol/xhigh:24,2333893,2203520,0,22090,18119,2355983,1.8447,2858285,245
01a075d6-77ed-75a3-9190-9bea40d016b7,01a07449-de77-7ae0-ac4a-8f5330c43121,1,/root/p1_04_05_packet_writer,Heisenberg,P1-04,2026-09-06T08:29:44.969000Z,2026-09-06T08:53:05.871000Z,1400.902,2,2,0,0,810.615,gpt-5.6-terra/high:45,4185672,4020992,0,34653,4727,4220325,1.549394,2973744,336
01a075de-f24e-7d91-93c3-638534f99142,01a07449-de77-7ae0-ac4a-8f5330c43121,1,/root/packet_commit_review,Peirce,common-foundation,2026-09-06T08:39:00.571000Z,2026-09-06T08:47:47.816000Z,527.245,1,1,0,0,527.132,gpt-5.6-sol/xhigh:36,3971915,3814400,0,19100,11504,3991015,2.53782,2579406,293
01a075ec-2bab-74a2-a25c-287473e1f9e0,01a07449-de77-7ae0-ac4a-8f5330c43121,1,/root/packet_commit_review_v2,Ampere,common-foundation,2026-09-06T08:53:27.233000Z,2026-09-06T09:04:25.046000Z,657.813,1,1,0,0,657.684,gpt-5.6-sol/xhigh:35,3353284,3227520,0,23097,14146,3376381,2.256004,2381220,318
01a075f7-1d82-7763-b717-a29c32f9fa1a,01a07449-de77-7ae0-ac4a-8f5330c43121,1,/root/packet_contract_fix,Cicero,common-foundation,2026-09-06T09:05:24.511000Z,2026-09-06T09:16:42.313000Z,677.802,1,1,0,0,677.687,gpt-5.6-sol/high:45,3663376,3571712,0,27519,8056,3690895,2.345721,1569883,342
01a07601-cc1b-7aa3-9bf0-340956eaf653,01a07449-de77-7ae0-ac4a-8f5330c43121,1,/root/packet_commit_review_v3,Rawls,common-foundation,2026-09-06T09:17:04.550000Z,2026-09-06T09:25:11.548000Z,486.998,1,1,0,0,486.872,gpt-5.6-sol/xhigh:28,2898182,2739840,0,19462,10174,2917644,2.118544,2634908,235
01a0760b-607b-7d11-bf5f-5cf0bfc47756,01a07449-de77-7ae0-ac4a-8f5330c43121,1,/root/common_runtime_writer,Averroes,common-foundation,2026-09-06T09:27:32.368000Z,2026-09-06T09:39:58.113000Z,745.745,1,1,0,0,745.632,gpt-5.6-terra/high:41,4119445,3985152,0,18048,3185,4137493,1.282192,2744071,306
01a07617-22ce-7c01-a94d-948932ad6c4c,01a07449-de77-7ae0-ac4a-8f5330c43121,1,/root/common_runtime_review,Euler,common-foundation,2026-09-06T09:40:23.011000Z,2026-09-06T09:46:26.156000Z,363.145,1,1,0,0,362.952,gpt-5.6-sol/xhigh:20,1408066,1323904,0,14681,8884,1422747,1.15983,1797960,182
01a0761d-77e2-74f0-8ea7-6251c50048fa,01a07449-de77-7ae0-ac4a-8f5330c43121,1,/root/common_runtime_fix,Dirac,common-foundation,2026-09-06T09:47:17.995000Z,2026-09-06T10:36:05.264000Z,2927.269,2,2,0,0,2757.384,gpt-5.6-sol/high:129,17403053,17098240,0,82413,12610,17485466,9.706808,5008359,939
01a07641-5993-73e2-95e1-6aaebcc75c58,01a07449-de77-7ae0-ac4a-8f5330c43121,1,/root/common_runtime_posttest,Archimedes,common-foundation,2026-09-06T10:26:29.528000Z,2026-09-06T10:27:31.552000Z,62.024,1,1,0,0,61.904,gpt-5.6-luna/low:6,157927,134656,0,879,179,158806,0.008402,297010,52
01a0764a-e53e-7023-a48a-40ab3afb749a,01a07449-de77-7ae0-ac4a-8f5330c43121,1,/root/common_runtime_review_v2,Turing,common-foundation,2026-09-06T10:36:55.112000Z,2026-09-06T10:48:33.503000Z,698.391,1,1,0,0,698.273,gpt-5.6-sol/xhigh:37,4151631,3973760,0,25044,17311,4176675,2.801868,3464881,344
01a07656-9f81-7771-88aa-686b76b8aff5,01a07449-de77-7ae0-ac4a-8f5330c43121,1,/root/common_runtime_fix_v2,Hypatia,common-foundation,2026-09-06T10:49:43.688000Z,2026-09-06T11:57:29.491000Z,4065.803,2,2,0,0,3246.621,gpt-5.6-sol/high:182,21864795,21242368,0,98690,30730,21963485,12.960455,10238441,1428
01a07675-02ba-7031-a39b-4ca6c3b220a1,01a07449-de77-7ae0-ac4a-8f5330c43121,1,/root/common_runtime_review_v3,Nash,common-foundation,2026-09-06T11:22:55.178000Z,2026-09-06T11:34:54.548000Z,719.37,1,1,0,0,719.246,gpt-5.6-sol/xhigh:27,3349531,3137408,0,29104,21508,3378635,2.685535,4090861,269
01a07695-860b-7393-be10-a581bf36483c,01a07449-de77-7ae0-ac4a-8f5330c43121,1,/root/common_runtime_review_v4,Anscombe,common-foundation,2026-09-06T11:58:25.990000Z,2026-09-06T12:13:34.102000Z,908.112,1,1,0,0,907.897,gpt-5.6-sol/xhigh:42,5691263,5462656,0,32374,23914,5723637,3.74697,4714762,368
01a076a4-48aa-7261-8ddd-a6c6e2113bc3,01a07449-de77-7ae0-ac4a-8f5330c43121,1,/root/common_runtime_fix_v3,Newton,common-foundation,2026-09-06T12:14:33.275000Z,2026-09-06T12:48:27.910000Z,2034.635,1,1,0,0,2034.514,gpt-5.6-sol/high:117,14296715,13940992,0,58039,16986,14354754,8.160069,6906552,924
01a076c4-1e83-79f0-81f2-4b3a0d0f8f29,01a07449-de77-7ae0-ac4a-8f5330c43121,1,/root/common_runtime_review_v5,Hume,common-foundation,2026-09-06T12:49:19.633000Z,2026-09-06T13:01:43.232000Z,743.599,1,1,0,0,743.478,gpt-5.6-sol/xhigh:44,5347465,5120128,0,26039,17429,5373504,3.478179,4286328,359
01a076d0-488d-7121-bb9b-5ba1b68e73b8,01a07449-de77-7ae0-ac4a-8f5330c43121,1,/root/common_runtime_fix_v4,Helmholtz,common-foundation,2026-09-06T13:02:36.833000Z,2026-09-06T13:27:43.854000Z,1507.021,1,1,0,0,1506.906,gpt-5.6-sol/high:75,8768718,8496000,0,35931,14800,8804649,5.207892,6029635,606
01a076e8-a7ec-7cf1-969e-7c6c049acb7c,01a07449-de77-7ae0-ac4a-8f5330c43121,1,/root/common_runtime_review_v6,Confucius,common-foundation,2026-09-06T13:29:14.138000Z,2026-09-06T13:42:53.156000Z,819.018,1,1,0,0,818.83,gpt-5.6-sol/xhigh:37,4334740,4110848,0,25665,18435,4360405,3.053207,4906842,359
01a076f5-c3f4-7e92-9b5e-31ecc3dd7b61,01a07449-de77-7ae0-ac4a-8f5330c43121,1,/root/common_runtime_fix_v5,Plato,common-foundation,2026-09-06T13:43:33.280000Z,2026-09-06T14:16:37.162000Z,1983.882,2,2,0,0,1480.078,gpt-5.6-sol/high:83,10546809,10270720,0,41484,18212,10588293,6.042324,5822505,655
01a07715-1306-7522-bb51-31dc7b2d7187,01a07449-de77-7ae0-ac4a-8f5330c43121,1,/root/common_runtime_review_v7,Bernoulli,common-foundation,2026-09-06T14:17:45.282000Z,2026-09-06T14:31:28.426000Z,823.144,1,1,0,0,822.877,gpt-5.6-sol/xhigh:30,3815545,3609088,0,30039,23401,3845584,2.870243,4312355,298
01a07722-1f06-73b0-89e3-96121f83514e,01a07449-de77-7ae0-ac4a-8f5330c43121,1,/root/common_runtime_fix_v6,Carson,common-foundation,2026-09-06T14:32:00.193000Z,2026-09-06T14:58:07.373000Z,1567.18,1,1,0,0,1567.014,gpt-5.6-sol/high:104,11183139,10897536,0,44862,15195,11228001,6.398666,6136300,765
01a0773a-b16d-7052-9e32-e12e1bbcb565,01a07449-de77-7ae0-ac4a-8f5330c43121,1,/root/common_runtime_review_v8,Parfit,common-foundation,2026-09-06T14:58:50.480000Z,2026-09-06T15:18:45.925000Z,1195.445,1,1,0,0,1195.305,gpt-5.6-sol/xhigh:64,6548322,6231168,0,39165,27873,6587487,4.544383,7962447,559
01a0774d-48e5-76a2-87f8-6fc2e9616d18,01a07449-de77-7ae0-ac4a-8f5330c43121,1,/root/common_runtime_fix_v7,Euclid,common-foundation,2026-09-06T15:19:08.910000Z,2026-09-06T15:40:40.476000Z,1291.566,1,1,0,0,1291.454,gpt-5.6-sol/high:76,9290799,9002368,0,36514,12406,9327313,5.484951,6409487,575
01a07761-ac0a-7492-b994-26f753b8655f,01a07449-de77-7ae0-ac4a-8f5330c43121,1,/root/common_runtime_review_v9,Feynman,common-foundation,2026-09-06T15:41:25.006000Z,2026-09-06T15:51:48.237000Z,623.231,1,1,0,0,623.083,gpt-5.6-sol/xhigh:33,4195761,3995392,0,21950,15003,4217711,2.838633,4247624,289
01a0776b-654e-7612-8a9b-22295e52de12,01a07449-de77-7ae0-ac4a-8f5330c43121,1,/root/common_runtime_fix_v8,Boole,common-foundation,2026-09-06T15:52:02.254000Z,2026-09-06T16:05:12.979000Z,790.725,1,1,0,0,790.627,gpt-5.6-sol/high:48,6078184,5907328,0,23964,9859,6102148,3.525635,3408325,376
01a07778-141c-7091-8dee-9a622c3ffac0,01a07449-de77-7ae0-ac4a-8f5330c43121,1,/root/common_runtime_review_v10,Maxwell,common-foundation,2026-09-06T16:05:53.452000Z,2026-09-06T16:17:50.044000Z,716.592,1,1,0,0,716.475,gpt-5.6-sol/xhigh:31,4193842,3986688,0,25569,18970,4219411,2.934671,4287892,285
01a07783-2d0b-7681-b6a4-1ab0fd320ec9,01a07449-de77-7ae0-ac4a-8f5330c43121,1,/root/common_runtime_fix_v9,Halley,common-foundation,2026-09-06T16:18:00.717000Z,2026-09-06T16:26:26.408000Z,505.691,1,1,0,0,505.6,gpt-5.6-sol/high:33,3254330,3132800,0,12410,4217,3266740,1.98744,2492990,248
01a0778b-6c63-7833-837c-e09d8bc05efa,01a07449-de77-7ae0-ac4a-8f5330c43121,1,/root/common_runtime_review_v11,Jason,common-foundation,2026-09-06T16:27:01.228000Z,2026-09-06T16:48:34.354000Z,1293.126,1,1,0,0,1292.966,gpt-5.6-sol/xhigh:59,7323118,7026432,0,41457,29787,7364575,4.826457,9868334,578
01a0779f-5c0a-7972-992d-63bb4a09a779,01a07449-de77-7ae0-ac4a-8f5330c43121,1,/root/common_runtime_fix_v10,Hegel,common-foundation,2026-09-06T16:48:47.790000Z,2026-09-06T17:01:14.873000Z,747.083,1,1,0,0,746.931,gpt-5.6-sol/high:41,4932610,4774528,0,22550,9460,4955160,2.993139,3407703,331
01a077b2-7ad0-76b3-9496-4bd3d46bdd6a,01a07449-de77-7ae0-ac4a-8f5330c43121,1,/root/common_runtime_review_v12,Laplace,common-foundation,2026-09-06T17:09:40.816000Z,2026-09-06T17:28:20.160000Z,1119.344,1,1,0,0,1119.185,gpt-5.6-sol/xhigh:63,6659324,6348032,0,32990,20811,6692314,4.444181,7183431,525
01a077c4-49d4-7353-ab5c-497838291816,01a07449-de77-7ae0-ac4a-8f5330c43121,1,/root/common_runtime_fix_v11,Aristotle,common-foundation,2026-09-06T17:29:07.935000Z,2026-09-06T17:40:31.440000Z,683.505,1,1,0,0,683.394,gpt-5.6-sol/high:41,4883877,4726912,0,20095,7922,4903972,2.920525,3172438,354
01a077cf-66b9-7fe0-9349-9e47215512b7,01a07449-de77-7ae0-ac4a-8f5330c43121,1,/root/common_runtime_review_v13,Lagrange,common-foundation,2026-09-06T17:41:16.226000Z,2026-09-06T18:02:06.479000Z,1250.253,1,1,0,0,1250.105,gpt-5.6-sol/xhigh:66,6548736,6238336,0,39468,27928,6588204,4.526294,6917171,547
01a077e3-0959-7b43-a12f-2f1cb5f5dc8c,01a07449-de77-7ae0-ac4a-8f5330c43121,1,/root/common_runtime_fix_v12,McClintock,common-foundation,2026-09-06T18:02:43.048000Z,2026-09-06T18:12:07.204000Z,564.156,1,1,0,0,564.033,gpt-5.6-sol/high:33,3757573,3607808,0,17958,7810,3775531,2.401343,3123674,270
01a077ec-36e7-74d0-ba1b-8a92035b0970,01a07449-de77-7ae0-ac4a-8f5330c43121,1,/root/common_runtime_review_v14,Dewey,common-foundation,2026-09-06T18:12:44.525000Z,2026-09-06T18:25:27.605000Z,763.08,1,1,0,0,762.959,gpt-5.6-sol/xhigh:44,5375740,5147520,0,27092,18714,5402832,3.513728,4397131,376
01a077f8-77ba-7712-9185-563c7ae0d557,01a07449-de77-7ae0-ac4a-8f5330c43121,1,/root/common_runtime_fix_v13,Mill,common-foundation,2026-09-06T18:26:07.562000Z,2026-09-06T18:38:28.027000Z,740.465,1,1,0,0,740.343,gpt-5.6-sol/high:42,5756578,5567232,0,20444,9839,5777022,3.393157,4063293,337
01a07804-5921-75f1-a787-3b2dde11cbd0,01a07449-de77-7ae0-ac4a-8f5330c43121,1,/root/common_runtime_review_v15,Socrates,common-foundation,2026-09-06T18:39:06.161000Z,2026-09-06T18:56:09.020000Z,1022.859,1,1,0,0,1022.762,gpt-5.6-sol/xhigh:63,7059706,6742144,0,30682,20411,7090388,4.580746,7826551,511
01a07814-7b7e-7b40-81b6-6834e6909186,01a07449-de77-7ae0-ac4a-8f5330c43121,1,/root/common_runtime_fix_v14,Raman,common-foundation,2026-09-06T18:56:43.560000Z,2026-09-06T19:06:33.680000Z,590.12,1,1,0,0,590.008,gpt-5.6-sol/high:39,4243208,4100608,0,15453,6203,4258661,2.519703,2918128,313
01a0781e-0755-72b3-bcfb-d2de326af89e,01a07449-de77-7ae0-ac4a-8f5330c43121,1,/root/common_runtime_review_v16,Boyle,common-foundation,2026-09-06T19:07:09.180000Z,2026-09-06T19:22:10.272000Z,901.092,1,1,0,0,898.778,gpt-5.6-sol/xhigh:42,5877304,5668352,0,34271,25431,5911575,3.788569,4059424,378
01a0782c-67fe-7fe2-90b0-ed1967cae65e,01a07449-de77-7ae0-ac4a-8f5330c43121,1,/root/common_runtime_fix_v15,Herschel,common-foundation,2026-09-06T19:22:51.414000Z,2026-09-06T19:40:20.140000Z,1048.726,2,2,0,0,1020.865,gpt-5.6-sol/high:55,6583782,6334208,0,34028,16760,6617810,4.212539,5687794,464
01a0783d-170b-7dd1-b828-b8df5d2ac0f9,01a07449-de77-7ae0-ac4a-8f5330c43121,1,/root/common_runtime_review_v17,Russell,common-foundation,2026-09-06T19:41:04.820000Z,2026-09-06T19:59:00.152000Z,1075.332,1,1,0,0,1075.213,gpt-5.6-sol/xhigh:47,5895979,5424384,0,34036,23418,5930015,4.736854,7660626,506
01a07856-bb66-76d1-885d-cfe022ae02a1,01a07449-de77-7ae0-ac4a-8f5330c43121,1,/root/common_runtime_fix_v16,Ohm,common-foundation,2026-09-06T20:09:05.274000Z,2026-09-06T20:19:08.804000Z,603.53,1,0,0,1,0,gpt-5.6-sol/high:36,4264365,4087552,0,19074,8841,4283439,2.723753,3424201,292
01a07858-b9c8-7b32-a76e-5eff503726a0,01a07449-de77-7ae0-ac4a-8f5330c43121,1,/root/p1_04_html_architecture,Descartes,P1-04,2026-09-06T20:11:16.113000Z,2026-09-06T20:21:43.820000Z,627.707,1,0,0,1,0,gpt-5.6-sol/xhigh:34,3346895,3200896,0,10843,6285,3357738,2.081214,3796143,316
